feature,importance,fold
NAME_FAMILY_STATUS_Civil_marriage,4,4
NAME_FAMILY_STATUS_Married,125,4
NAME_FAMILY_STATUS_Separated,4,4
NAME_FAMILY_STATUS_Single___not_married,33,4
NAME_FAMILY_STATUS_Unknown,0,4
NAME_FAMILY_STATUS_Widow,3,4
NAME_HOUSING_TYPE_Co_op_apartment,0,4
NAME_HOUSING_TYPE_House___apartment,18,4
NAME_HOUSING_TYPE_Municipal_apartment,21,4
NAME_HOUSING_TYPE_Office_apartment,22,4
NAME_HOUSING_TYPE_Rented_apartment,1,4
NAME_HOUSING_TYPE_With_parents,6,4
OCCUPATION_TYPE_Accountants,31,4
OCCUPATION_TYPE_Cleaning_staff,1,4
OCCUPATION_TYPE_Cooking_staff,0,4
OCCUPATION_TYPE_Core_staff,47,4
OCCUPATION_TYPE_Drivers,22,4
OCCUPATION_TYPE_HR_staff,0,4
OCCUPATION_TYPE_High_skill_tech_staff,44,4
OCCUPATION_TYPE_IT_staff,0,4
OCCUPATION_TYPE_Laborers,28,4
OCCUPATION_TYPE_Low_skill_Laborers,1,4
OCCUPATION_TYPE_Managers,2,4
OCCUPATION_TYPE_Medicine_staff,30,4
OCCUPATION_TYPE_Private_service_staff,0,4
OCCUPATION_TYPE_Realty_agents,0,4
OCCUPATION_TYPE_Sales_staff,8,4
OCCUPATION_TYPE_Secretaries,0,4
OCCUPATION_TYPE_Security_staff,0,4
OCCUPATION_TYPE_Waiters_barmen_staff,5,4
WEEKDAY_APPR_PROCESS_START_FRIDAY,2,4
WEEKDAY_APPR_PROCESS_START_MONDAY,29,4
WEEKDAY_APPR_PROCESS_START_SATURDAY,4,4
WEEKDAY_APPR_PROCESS_START_SUNDAY,19,4
WEEKDAY_APPR_PROCESS_START_THURSDAY,2,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,2,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,20,4
ORGANIZATION_TYPE_Advertising,0,4
ORGANIZATION_TYPE_Agriculture,0,4
ORGANIZATION_TYPE_Bank,30,4
ORGANIZATION_TYPE_Business_Entity_Type_1,0,4
ORGANIZATION_TYPE_Business_Entity_Type_2,0,4
ORGANIZATION_TYPE_Business_Entity_Type_3,20,4
ORGANIZATION_TYPE_Cleaning,0,4
ORGANIZATION_TYPE_Construction,44,4
ORGANIZATION_TYPE_Culture,0,4
ORGANIZATION_TYPE_Electricity,0,4
ORGANIZATION_TYPE_Emergency,0,4
ORGANIZATION_TYPE_Government,2,4
ORGANIZATION_TYPE_Hotel,0,4
ORGANIZATION_TYPE_Housing,0,4
ORGANIZATION_TYPE_Industry__type_1,0,4
ORGANIZATION_TYPE_Industry__type_10,0,4
ORGANIZATION_TYPE_Industry__type_11,0,4
ORGANIZATION_TYPE_Industry__type_12,0,4
ORGANIZATION_TYPE_Industry__type_13,0,4
ORGANIZATION_TYPE_Industry__type_2,0,4
ORGANIZATION_TYPE_Industry__type_3,0,4
ORGANIZATION_TYPE_Industry__type_4,0,4
ORGANIZATION_TYPE_Industry__type_5,0,4
ORGANIZATION_TYPE_Industry__type_6,0,4
ORGANIZATION_TYPE_Industry__type_7,0,4
ORGANIZATION_TYPE_Industry__type_8,0,4
ORGANIZATION_TYPE_Industry__type_9,37,4
ORGANIZATION_TYPE_Insurance,0,4
ORGANIZATION_TYPE_Kindergarten,12,4
ORGANIZATION_TYPE_Legal_Services,0,4
ORGANIZATION_TYPE_Medicine,4,4
ORGANIZATION_TYPE_Military,49,4
ORGANIZATION_TYPE_Mobile,0,4
ORGANIZATION_TYPE_Other,5,4
ORGANIZATION_TYPE_Police,30,4
ORGANIZATION_TYPE_Postal,0,4
ORGANIZATION_TYPE_Realtor,0,4
ORGANIZATION_TYPE_Religion,0,4
ORGANIZATION_TYPE_Restaurant,6,4
ORGANIZATION_TYPE_School,47,4
ORGANIZATION_TYPE_Security,0,4
ORGANIZATION_TYPE_Security_Ministries,20,4
ORGANIZATION_TYPE_Self_employed,53,4
ORGANIZATION_TYPE_Services,0,4
ORGANIZATION_TYPE_Telecom,0,4
ORGANIZATION_TYPE_Trade__type_1,0,4
ORGANIZATION_TYPE_Trade__type_2,0,4
ORGANIZATION_TYPE_Trade__type_3,0,4
ORGANIZATION_TYPE_Trade__type_4,0,4
ORGANIZATION_TYPE_Trade__type_5,0,4
ORGANIZATION_TYPE_Trade__type_6,0,4
ORGANIZATION_TYPE_Trade__type_7,3,4
ORGANIZATION_TYPE_Transport__type_1,0,4
ORGANIZATION_TYPE_Transport__type_2,0,4
ORGANIZATION_TYPE_Transport__type_3,38,4
ORGANIZATION_TYPE_Transport__type_4,1,4
ORGANIZATION_TYPE_University,0,4
ORGANIZATION_TYPE_XNA,0,4
FONDKAPREMONT_MODE_not_specified,1,4
FONDKAPREMONT_MODE_org_spec_account,7,4
FONDKAPREMONT_MODE_reg_oper_account,1,4
FONDKAPREMONT_MODE_reg_oper_spec_account,0,4
HOUSETYPE_MODE_block_of_flats,0,4
HOUSETYPE_MODE_specific_housing,11,4
HOUSETYPE_MODE_terraced_house,0,4
WALLSMATERIAL_MODE_Block,2,4
WALLSMATERIAL_MODE_Mixed,1,4
WALLSMATERIAL_MODE_Monolithic,0,4
WALLSMATERIAL_MODE_Others,2,4
WALLSMATERIAL_MODE_Panel,9,4
WALLSMATERIAL_MODE_Stone__brick,30,4
WALLSMATERIAL_MODE_Wooden,0,4
EMERGENCYSTATE_MODE_No,1,4
EMERGENCYSTATE_MODE_Yes,0,4
DAYS_EMPLOYED_PERC,345,4
INCOME_CREDIT_PERC,225,4
INCOME_PER_PERSON,161,4
ANNUITY_INCOME_PERC,359,4
PAYMENT_RATE,1031,4
BURO_DAYS_CREDIT_MIN,103,4
BURO_DAYS_CREDIT_MAX,232,4
BURO_DAYS_CREDIT_MEAN,162,4
BURO_DAYS_CREDIT_VAR,206,4
BURO_DAYS_CREDIT_ENDDATE_MIN,135,4
BURO_DAYS_CREDIT_ENDDATE_MAX,262,4
BURO_DAYS_CREDIT_ENDDATE_MEAN,194,4
BURO_DAYS_CREDIT_UPDATE_MEAN,122,4
BURO_CREDIT_DAY_OVERDUE_MAX,2,4
BURO_CREDIT_DAY_OVERDUE_MEAN,2,4
BURO_AMT_CREDIT_MAX_OVERDUE_MEAN,274,4
BURO_AMT_CREDIT_SUM_MAX,135,4
BURO_AMT_CREDIT_SUM_MEAN,146,4
BURO_AMT_CREDIT_SUM_SUM,171,4
BURO_AMT_CREDIT_SUM_DEBT_MAX,98,4
BURO_AMT_CREDIT_SUM_DEBT_MEAN,210,4
BURO_AMT_CREDIT_SUM_DEBT_SUM,103,4
BURO_AMT_CREDIT_SUM_OVERDUE_MEAN,38,4
BURO_AMT_CREDIT_SUM_LIMIT_MEAN,113,4
BURO_AMT_CREDIT_SUM_LIMIT_SUM,62,4
BURO_AMT_ANNUITY_MAX,27,4
BURO_AMT_ANNUITY_MEAN,56,4
BURO_CNT_CREDIT_PROLONG_SUM,0,4
BURO_MONTHS_BALANCE_MIN_MIN,34,4
BURO_MONTHS_BALANCE_MAX_MAX,8,4
BURO_MONTHS_BALANCE_SIZE_MEAN,69,4
BURO_MONTHS_BALANCE_SIZE_SUM,71,4
BURO_CREDIT_ACTIVE_Active_MEAN,49,4
BURO_CREDIT_ACTIVE_Bad_debt_MEAN,0,4
BURO_CREDIT_ACTIVE_Closed_MEAN,98,4
BURO_CREDIT_ACTIVE_Sold_MEAN,30,4
BURO_CREDIT_ACTIVE_nan_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_1_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_2_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_3_MEAN,0,4
BURO_CREDIT_CURRENCY_currency_4_MEAN,0,4
BURO_CREDIT_CURRENCY_nan_MEAN,0,4
BURO_CREDIT_TYPE_Another_type_of_loan_MEAN,12,4
BURO_CREDIT_TYPE_Car_loan_MEAN,71,4
BURO_CREDIT_TYPE_Cash_loan__non_earmarked__MEAN,0,4
BURO_CREDIT_TYPE_Consumer_credit_MEAN,87,4
BURO_CREDIT_TYPE_Credit_card_MEAN,102,4
BURO_CREDIT_TYPE_Interbank_credit_MEAN,0,4
BURO_CREDIT_TYPE_Loan_for_business_development_MEAN,7,4
BURO_CREDIT_TYPE_Loan_for_purchase_of_shares__margin_lending__MEAN,0,4
BURO_CREDIT_TYPE_Loan_for_the_purchase_of_equipment_MEAN,0,4
BURO_CREDIT_TYPE_Loan_for_working_capital_replenishment_MEAN,0,4
BURO_CREDIT_TYPE_Microloan_MEAN,94,4
BURO_CREDIT_TYPE_Mobile_operator_loan_MEAN,0,4
BURO_CREDIT_TYPE_Mortgage_MEAN,89,4
BURO_CREDIT_TYPE_Real_estate_loan_MEAN,0,4
BURO_CREDIT_TYPE_Unknown_type_of_loan_MEAN,0,4
BURO_CREDIT_TYPE_nan_MEAN,0,4
BURO_STATUS_0_MEAN_MEAN,97,4
BURO_STATUS_1_MEAN_MEAN,90,4
BURO_STATUS_2_MEAN_MEAN,0,4
BURO_STATUS_3_MEAN_MEAN,5,4
BURO_STATUS_4_MEAN_MEAN,11,4
BURO_STATUS_5_MEAN_MEAN,2,4
BURO_STATUS_C_MEAN_MEAN,67,4
BURO_STATUS_X_MEAN_MEAN,61,4
BURO_STATUS_nan_MEAN_MEAN,0,4
ACTIVE_DAYS_CREDIT_MIN,108,4
ACTIVE_DAYS_CREDIT_MAX,373,4
ACTIVE_DAYS_CREDIT_MEAN,209,4
ACTIVE_DAYS_CREDIT_VAR,180,4
ACTIVE_DAYS_CREDIT_ENDDATE_MIN,313,4
ACTIVE_DAYS_CREDIT_ENDDATE_MAX,224,4
ACTIVE_DAYS_CREDIT_ENDDATE_MEAN,205,4
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,248,4
ACTIVE_CREDIT_DAY_OVERDUE_MAX,0,4
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,0,4
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,156,4
ACTIVE_AMT_CREDIT_SUM_MAX,158,4
ACTIVE_AMT_CREDIT_SUM_MEAN,177,4
ACTIVE_AMT_CREDIT_SUM_SUM,282,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,103,4
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,169,4
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,127,4
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,51,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,120,4
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,60,4
ACTIVE_AMT_ANNUITY_MAX,69,4
ACTIVE_AMT_ANNUITY_MEAN,51,4
ACTIVE_CNT_CREDIT_PROLONG_SUM,0,4
ACTIVE_MONTHS_BALANCE_MIN_MIN,39,4
ACTIVE_MONTHS_BALANCE_MAX_MAX,16,4
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,88,4
ACTIVE_MONTHS_BALANCE_SIZE_SUM,54,4
CLOSED_DAYS_CREDIT_MIN,97,4
CLOSED_DAYS_CREDIT_MAX,319,4
CLOSED_DAYS_CREDIT_MEAN,120,4
CLOSED_DAYS_CREDIT_VAR,185,4
CLOSED_DAYS_CREDIT_ENDDATE_MIN,111,4
CLOSED_DAYS_CREDIT_ENDDATE_MAX,260,4
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,109,4
CLOSED_DAYS_CREDIT_UPDATE_MEAN,150,4
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,4
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,140,4
CLOSED_AMT_CREDIT_SUM_MAX,181,4
CLOSED_AMT_CREDIT_SUM_MEAN,211,4
CLOSED_AMT_CREDIT_SUM_SUM,147,4
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,21,4
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,18,4
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,12,4
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,4
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,8,4
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,0,4
CLOSED_AMT_ANNUITY_MAX,59,4
CLOSED_AMT_ANNUITY_MEAN,38,4
CLOSED_CNT_CREDIT_PROLONG_SUM,3,4
CLOSED_MONTHS_BALANCE_MIN_MIN,23,4
CLOSED_MONTHS_BALANCE_MAX_MAX,14,4
CLOSED_MONTHS_BALANCE_SIZE_MEAN,86,4
CLOSED_MONTHS_BALANCE_SIZE_SUM,60,4
PREV_AMT_ANNUITY_MIN,147,4
PREV_AMT_ANNUITY_MAX,114,4
PREV_AMT_ANNUITY_MEAN,193,4
PREV_AMT_APPLICATION_MIN,45,4
PREV_AMT_APPLICATION_MAX,41,4
PREV_AMT_APPLICATION_MEAN,124,4
PREV_AMT_CREDIT_MIN,69,4
PREV_AMT_CREDIT_MAX,102,4
PREV_AMT_CREDIT_MEAN,79,4
PREV_APP_CREDIT_PERC_MIN,182,4
PREV_APP_CREDIT_PERC_MAX,132,4
PREV_APP_CREDIT_PERC_MEAN,243,4
PREV_APP_CREDIT_PERC_VAR,186,4
PREV_AMT_DOWN_PAYMENT_MIN,31,4
PREV_AMT_DOWN_PAYMENT_MAX,110,4
PREV_AMT_DOWN_PAYMENT_MEAN,71,4
PREV_AMT_GOODS_PRICE_MIN,91,4
PREV_AMT_GOODS_PRICE_MAX,35,4
PREV_AMT_GOODS_PRICE_MEAN,73,4
PREV_HOUR_APPR_PROCESS_START_MIN,27,4
PREV_HOUR_APPR_PROCESS_START_MAX,92,4
PREV_HOUR_APPR_PROCESS_START_MEAN,167,4
PREV_RATE_DOWN_PAYMENT_MIN,66,4
PREV_RATE_DOWN_PAYMENT_MAX,90,4
PREV_RATE_DOWN_PAYMENT_MEAN,120,4
PREV_DAYS_DECISION_MIN,98,4
PREV_DAYS_DECISION_MAX,186,4
PREV_DAYS_DECISION_MEAN,160,4
PREV_CNT_PAYMENT_MEAN,320,4
PREV_CNT_PAYMENT_SUM,94,4
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,36,4
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,19,4
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,29,4
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,4
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,4
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,101,4
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,118,4
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,94,4
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,38,4
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,142,4
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,59,4
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,98,4
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,4
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0,4
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,4
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home___land_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,4,4
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,19,4
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,1,4
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Gasification___water_supply_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,27,4
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,2,4
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,13,4
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,12,4
PREV_NAME_CASH_LOAN_PURPOSE_Wedding___gift___holiday_MEAN,0,4
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,4,4
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,38,4
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,4
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,90,4
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,42,4
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,122,4
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,2,4
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,4
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,69,4
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,4
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,0,4
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,78,4
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,4
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,4
PREV_CODE_REJECT_REASON_HC_MEAN,38,4
PREV_CODE_REJECT_REASON_LIMIT_MEAN,31,4
PREV_CODE_REJECT_REASON_SCO_MEAN,67,4
PREV_CODE_REJECT_REASON_SCOFR_MEAN,18,4
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,4
PREV_CODE_REJECT_REASON_VERIF_MEAN,5,4
PREV_CODE_REJECT_REASON_XAP_MEAN,40,4
PREV_CODE_REJECT_REASON_XNA_MEAN,5,4
PREV_CODE_REJECT_REASON_nan_MEAN,0,4
PREV_NAME_TYPE_SUITE_Children_MEAN,20,4
PREV_NAME_TYPE_SUITE_Family_MEAN,57,4
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,0,4
PREV_NAME_TYPE_SUITE_Other_A_MEAN,4,4
PREV_NAME_TYPE_SUITE_Other_B_MEAN,9,4
PREV_NAME_TYPE_SUITE_Spouse__partner_MEAN,24,4
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,153,4
PREV_NAME_TYPE_SUITE_nan_MEAN,113,4
PREV_NAME_CLIENT_TYPE_New_MEAN,90,4
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,104,4
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,57,4
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,4
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,23,4
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,5,4
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,7,4
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,51,4
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,8,4
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,48,4
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,34,4
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,4,4
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,7,4
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,65,4
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,29,4
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,36,4
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,4
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,41,4
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,4
PREV_NAME_PORTFOLIO_Cards_MEAN,37,4
PREV_NAME_PORTFOLIO_Cars_MEAN,0,4
PREV_NAME_PORTFOLIO_Cash_MEAN,58,4
PREV_NAME_PORTFOLIO_POS_MEAN,35,4
PREV_NAME_PORTFOLIO_XNA_MEAN,34,4
PREV_NAME_PORTFOLIO_nan_MEAN,0,4
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,42,4
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,75,4
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,70,4
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,4
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,40,4
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,4
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,39,4
PREV_CHANNEL_TYPE_Contact_center_MEAN,49,4
PREV_CHANNEL_TYPE_Country_wide_MEAN,75,4
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,85,4
PREV_CHANNEL_TYPE_Regional___Local_MEAN,19,4
PREV_CHANNEL_TYPE_Stone_MEAN,66,4
PREV_CHANNEL_TYPE_nan_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,6,4
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,4,4
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,80,4
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,4,4
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,72,4
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,26,4
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,5,4
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,4
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,41,4
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,4
PREV_NAME_YIELD_GROUP_XNA_MEAN,83,4
PREV_NAME_YIELD_GROUP_high_MEAN,171,4
PREV_NAME_YIELD_GROUP_low_action_MEAN,80,4
PREV_NAME_YIELD_GROUP_low_normal_MEAN,78,4
PREV_NAME_YIELD_GROUP_middle_MEAN,87,4
PREV_NAME_YIELD_GROUP_nan_MEAN,0,4
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,21,4
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,26,4
PREV_PRODUCT_COMBINATION_Cash_MEAN,38,4
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,47,4
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,79,4
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,34,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,80,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,111,4
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,40,4
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,65,4
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,16,4
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,29,4
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,17,4
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,46,4
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,8,4
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,7,4
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,4
PREV_PRODUCT_COMBINATION_nan_MEAN,0,4
APPROVED_AMT_ANNUITY_MIN,125,4
APPROVED_AMT_ANNUITY_MAX,103,4
APPROVED_AMT_ANNUITY_MEAN,162,4
APPROVED_AMT_APPLICATION_MIN,106,4
APPROVED_AMT_APPLICATION_MAX,86,4
APPROVED_AMT_APPLICATION_MEAN,83,4
APPROVED_AMT_CREDIT_MIN,118,4
APPROVED_AMT_CREDIT_MAX,77,4
APPROVED_AMT_CREDIT_MEAN,52,4
APPROVED_APP_CREDIT_PERC_MIN,92,4
APPROVED_APP_CREDIT_PERC_MAX,115,4
APPROVED_APP_CREDIT_PERC_MEAN,117,4
APPROVED_APP_CREDIT_PERC_VAR,140,4
APPROVED_AMT_DOWN_PAYMENT_MIN,44,4
APPROVED_AMT_DOWN_PAYMENT_MAX,149,4
APPROVED_AMT_DOWN_PAYMENT_MEAN,76,4
APPROVED_AMT_GOODS_PRICE_MIN,91,4
APPROVED_AMT_GOODS_PRICE_MAX,21,4
APPROVED_AMT_GOODS_PRICE_MEAN,55,4
APPROVED_HOUR_APPR_PROCESS_START_MIN,28,4
APPROVED_HOUR_APPR_PROCESS_START_MAX,54,4
APPROVED_HOUR_APPR_PROCESS_START_MEAN,142,4
APPROVED_RATE_DOWN_PAYMENT_MIN,49,4
APPROVED_RATE_DOWN_PAYMENT_MAX,77,4
APPROVED_RATE_DOWN_PAYMENT_MEAN,91,4
APPROVED_DAYS_DECISION_MIN,93,4
APPROVED_DAYS_DECISION_MAX,286,4
APPROVED_DAYS_DECISION_MEAN,108,4
APPROVED_CNT_PAYMENT_MEAN,421,4
APPROVED_CNT_PAYMENT_SUM,205,4
REFUSED_AMT_ANNUITY_MIN,64,4
REFUSED_AMT_ANNUITY_MAX,46,4
REFUSED_AMT_ANNUITY_MEAN,44,4
REFUSED_AMT_APPLICATION_MIN,35,4
REFUSED_AMT_APPLICATION_MAX,40,4
REFUSED_AMT_APPLICATION_MEAN,23,4
REFUSED_AMT_CREDIT_MIN,99,4
REFUSED_AMT_CREDIT_MAX,33,4
REFUSED_AMT_CREDIT_MEAN,29,4
REFUSED_APP_CREDIT_PERC_MIN,79,4
REFUSED_APP_CREDIT_PERC_MAX,50,4
REFUSED_APP_CREDIT_PERC_MEAN,57,4
REFUSED_APP_CREDIT_PERC_VAR,78,4
REFUSED_AMT_DOWN_PAYMENT_MIN,14,4
