feature,importance,fold
ACTIVE_DAYS_CREDIT_UPDATE_MEAN,270,3
ACTIVE_CREDIT_DAY_OVERDUE_MAX,15,3
ACTIVE_CREDIT_DAY_OVERDUE_MEAN,1,3
ACTIVE_AMT_CREDIT_MAX_OVERDUE_MEAN,171,3
ACTIVE_AMT_CREDIT_SUM_MAX,158,3
ACTIVE_AMT_CREDIT_SUM_MEAN,212,3
ACTIVE_AMT_CREDIT_SUM_SUM,306,3
ACTIVE_AMT_CREDIT_SUM_DEBT_MAX,148,3
ACTIVE_AMT_CREDIT_SUM_DEBT_MEAN,221,3
ACTIVE_AMT_CREDIT_SUM_DEBT_SUM,197,3
ACTIVE_AMT_CREDIT_SUM_OVERDUE_MEAN,44,3
ACTIVE_AMT_CREDIT_SUM_LIMIT_MEAN,154,3
ACTIVE_AMT_CREDIT_SUM_LIMIT_SUM,66,3
ACTIVE_AMT_ANNUITY_MAX,32,3
ACTIVE_AMT_ANNUITY_MEAN,66,3
ACTIVE_CNT_CREDIT_PROLONG_SUM,6,3
ACTIVE_MONTHS_BALANCE_MIN_MIN,38,3
ACTIVE_MONTHS_BALANCE_MAX_MAX,24,3
ACTIVE_MONTHS_BALANCE_SIZE_MEAN,94,3
ACTIVE_MONTHS_BALANCE_SIZE_SUM,91,3
CLOSED_DAYS_CREDIT_MIN,86,3
CLOSED_DAYS_CREDIT_MAX,348,3
CLOSED_DAYS_CREDIT_MEAN,136,3
CLOSED_DAYS_CREDIT_VAR,218,3
CLOSED_DAYS_CREDIT_ENDDATE_MIN,121,3
CLOSED_DAYS_CREDIT_ENDDATE_MAX,296,3
CLOSED_DAYS_CREDIT_ENDDATE_MEAN,173,3
CLOSED_DAYS_CREDIT_UPDATE_MEAN,205,3
CLOSED_CREDIT_DAY_OVERDUE_MAX,0,3
CLOSED_CREDIT_DAY_OVERDUE_MEAN,0,3
CLOSED_AMT_CREDIT_MAX_OVERDUE_MEAN,155,3
CLOSED_AMT_CREDIT_SUM_MAX,200,3
CLOSED_AMT_CREDIT_SUM_MEAN,232,3
CLOSED_AMT_CREDIT_SUM_SUM,185,3
CLOSED_AMT_CREDIT_SUM_DEBT_MAX,30,3
CLOSED_AMT_CREDIT_SUM_DEBT_MEAN,20,3
CLOSED_AMT_CREDIT_SUM_DEBT_SUM,30,3
CLOSED_AMT_CREDIT_SUM_OVERDUE_MEAN,0,3
CLOSED_AMT_CREDIT_SUM_LIMIT_MEAN,13,3
CLOSED_AMT_CREDIT_SUM_LIMIT_SUM,2,3
CLOSED_AMT_ANNUITY_MAX,60,3
CLOSED_AMT_ANNUITY_MEAN,36,3
CLOSED_CNT_CREDIT_PROLONG_SUM,2,3
CLOSED_MONTHS_BALANCE_MIN_MIN,52,3
CLOSED_MONTHS_BALANCE_MAX_MAX,7,3
CLOSED_MONTHS_BALANCE_SIZE_MEAN,77,3
CLOSED_MONTHS_BALANCE_SIZE_SUM,55,3
PREV_AMT_ANNUITY_MIN,165,3
PREV_AMT_ANNUITY_MAX,114,3
PREV_AMT_ANNUITY_MEAN,235,3
PREV_AMT_APPLICATION_MIN,66,3
PREV_AMT_APPLICATION_MAX,64,3
PREV_AMT_APPLICATION_MEAN,122,3
PREV_AMT_CREDIT_MIN,102,3
PREV_AMT_CREDIT_MAX,108,3
PREV_AMT_CREDIT_MEAN,101,3
PREV_APP_CREDIT_PERC_MIN,208,3
PREV_APP_CREDIT_PERC_MAX,113,3
PREV_APP_CREDIT_PERC_MEAN,170,3
PREV_APP_CREDIT_PERC_VAR,204,3
PREV_AMT_DOWN_PAYMENT_MIN,61,3
PREV_AMT_DOWN_PAYMENT_MAX,161,3
PREV_AMT_DOWN_PAYMENT_MEAN,103,3
PREV_AMT_GOODS_PRICE_MIN,110,3
PREV_AMT_GOODS_PRICE_MAX,28,3
PREV_AMT_GOODS_PRICE_MEAN,84,3
PREV_HOUR_APPR_PROCESS_START_MIN,44,3
PREV_HOUR_APPR_PROCESS_START_MAX,84,3
PREV_HOUR_APPR_PROCESS_START_MEAN,198,3
PREV_RATE_DOWN_PAYMENT_MIN,68,3
PREV_RATE_DOWN_PAYMENT_MAX,100,3
PREV_RATE_DOWN_PAYMENT_MEAN,142,3
PREV_DAYS_DECISION_MIN,171,3
PREV_DAYS_DECISION_MAX,230,3
PREV_DAYS_DECISION_MEAN,158,3
PREV_CNT_PAYMENT_MEAN,333,3
PREV_CNT_PAYMENT_SUM,84,3
PREV_NAME_CONTRACT_TYPE_Cash_loans_MEAN,35,3
PREV_NAME_CONTRACT_TYPE_Consumer_loans_MEAN,25,3
PREV_NAME_CONTRACT_TYPE_Revolving_loans_MEAN,31,3
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0,3
PREV_NAME_CONTRACT_TYPE_nan_MEAN,0,3
PREV_WEEKDAY_APPR_PROCESS_START_FRIDAY_MEAN,112,3
PREV_WEEKDAY_APPR_PROCESS_START_MONDAY_MEAN,100,3
PREV_WEEKDAY_APPR_PROCESS_START_SATURDAY_MEAN,95,3
PREV_WEEKDAY_APPR_PROCESS_START_SUNDAY_MEAN,63,3
PREV_WEEKDAY_APPR_PROCESS_START_THURSDAY_MEAN,120,3
PREV_WEEKDAY_APPR_PROCESS_START_TUESDAY_MEAN,73,3
PREV_WEEKDAY_APPR_PROCESS_START_WEDNESDAY_MEAN,93,3
PREV_WEEKDAY_APPR_PROCESS_START_nan_MEAN,0,3
PREV_FLAG_LAST_APPL_PER_CONTRACT_N_MEAN,0,3
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,0,3
PREV_FLAG_LAST_APPL_PER_CONTRACT_nan_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Building_a_house_or_an_annex_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Business_development_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_garage_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_holiday_home___land_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_home_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_new_car_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Buying_a_used_car_MEAN,1,3
PREV_NAME_CASH_LOAN_PURPOSE_Car_repairs_MEAN,13,3
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,5,3
PREV_NAME_CASH_LOAN_PURPOSE_Everyday_expenses_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Gasification___water_supply_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,18,3
PREV_NAME_CASH_LOAN_PURPOSE_Money_for_a_third_person_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Other_MEAN,7,3
PREV_NAME_CASH_LOAN_PURPOSE_Payments_on_other_loans_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Purchase_of_electronic_equipment_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Refusal_to_name_the_goal_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_Repairs_MEAN,10,3
PREV_NAME_CASH_LOAN_PURPOSE_Urgent_needs_MEAN,12,3
PREV_NAME_CASH_LOAN_PURPOSE_Wedding___gift___holiday_MEAN,0,3
PREV_NAME_CASH_LOAN_PURPOSE_XAP_MEAN,7,3
PREV_NAME_CASH_LOAN_PURPOSE_XNA_MEAN,63,3
PREV_NAME_CASH_LOAN_PURPOSE_nan_MEAN,0,3
PREV_NAME_CONTRACT_STATUS_Approved_MEAN,111,3
PREV_NAME_CONTRACT_STATUS_Canceled_MEAN,61,3
PREV_NAME_CONTRACT_STATUS_Refused_MEAN,149,3
PREV_NAME_CONTRACT_STATUS_Unused_offer_MEAN,1,3
PREV_NAME_CONTRACT_STATUS_nan_MEAN,0,3
PREV_NAME_PAYMENT_TYPE_Cash_through_the_bank_MEAN,92,3
PREV_NAME_PAYMENT_TYPE_Cashless_from_the_account_of_the_employer_MEAN,0,3
PREV_NAME_PAYMENT_TYPE_Non_cash_from_your_account_MEAN,3,3
PREV_NAME_PAYMENT_TYPE_XNA_MEAN,97,3
PREV_NAME_PAYMENT_TYPE_nan_MEAN,0,3
PREV_CODE_REJECT_REASON_CLIENT_MEAN,0,3
PREV_CODE_REJECT_REASON_HC_MEAN,58,3
PREV_CODE_REJECT_REASON_LIMIT_MEAN,20,3
PREV_CODE_REJECT_REASON_SCO_MEAN,79,3
PREV_CODE_REJECT_REASON_SCOFR_MEAN,19,3
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0,3
PREV_CODE_REJECT_REASON_VERIF_MEAN,14,3
PREV_CODE_REJECT_REASON_XAP_MEAN,56,3
PREV_CODE_REJECT_REASON_XNA_MEAN,0,3
PREV_CODE_REJECT_REASON_nan_MEAN,0,3
PREV_NAME_TYPE_SUITE_Children_MEAN,10,3
PREV_NAME_TYPE_SUITE_Family_MEAN,74,3
PREV_NAME_TYPE_SUITE_Group_of_people_MEAN,0,3
PREV_NAME_TYPE_SUITE_Other_A_MEAN,8,3
PREV_NAME_TYPE_SUITE_Other_B_MEAN,4,3
PREV_NAME_TYPE_SUITE_Spouse__partner_MEAN,31,3
PREV_NAME_TYPE_SUITE_Unaccompanied_MEAN,184,3
PREV_NAME_TYPE_SUITE_nan_MEAN,152,3
PREV_NAME_CLIENT_TYPE_New_MEAN,121,3
PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,94,3
PREV_NAME_CLIENT_TYPE_Repeater_MEAN,72,3
PREV_NAME_CLIENT_TYPE_XNA_MEAN,0,3
PREV_NAME_CLIENT_TYPE_nan_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Additional_Service_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Audio_Video_MEAN,40,3
PREV_NAME_GOODS_CATEGORY_Auto_Accessories_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Clothing_and_Accessories_MEAN,29,3
PREV_NAME_GOODS_CATEGORY_Computers_MEAN,43,3
PREV_NAME_GOODS_CATEGORY_Construction_Materials_MEAN,27,3
PREV_NAME_GOODS_CATEGORY_Consumer_Electronics_MEAN,52,3
PREV_NAME_GOODS_CATEGORY_Direct_Sales_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Furniture_MEAN,51,3
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,7,3
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_House_Construction_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,5,3
PREV_NAME_GOODS_CATEGORY_Medical_Supplies_MEAN,1,3
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Mobile_MEAN,65,3
PREV_NAME_GOODS_CATEGORY_Office_Appliances_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Photo___Cinema_Equipment_MEAN,45,3
PREV_NAME_GOODS_CATEGORY_Sport_and_Leisure_MEAN,28,3
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Vehicles_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0,3
PREV_NAME_GOODS_CATEGORY_XNA_MEAN,39,3
PREV_NAME_GOODS_CATEGORY_nan_MEAN,0,3
PREV_NAME_PORTFOLIO_Cards_MEAN,65,3
PREV_NAME_PORTFOLIO_Cars_MEAN,0,3
PREV_NAME_PORTFOLIO_Cash_MEAN,67,3
PREV_NAME_PORTFOLIO_POS_MEAN,56,3
PREV_NAME_PORTFOLIO_XNA_MEAN,63,3
PREV_NAME_PORTFOLIO_nan_MEAN,0,3
PREV_NAME_PRODUCT_TYPE_XNA_MEAN,63,3
PREV_NAME_PRODUCT_TYPE_walk_in_MEAN,68,3
PREV_NAME_PRODUCT_TYPE_x_sell_MEAN,61,3
PREV_NAME_PRODUCT_TYPE_nan_MEAN,0,3
PREV_CHANNEL_TYPE_AP___Cash_loan__MEAN,40,3
PREV_CHANNEL_TYPE_Car_dealer_MEAN,0,3
PREV_CHANNEL_TYPE_Channel_of_corporate_sales_MEAN,49,3
PREV_CHANNEL_TYPE_Contact_center_MEAN,64,3
PREV_CHANNEL_TYPE_Country_wide_MEAN,70,3
PREV_CHANNEL_TYPE_Credit_and_cash_offices_MEAN,119,3
PREV_CHANNEL_TYPE_Regional___Local_MEAN,17,3
PREV_CHANNEL_TYPE_Stone_MEAN,45,3
PREV_CHANNEL_TYPE_nan_MEAN,0,3
PREV_NAME_SELLER_INDUSTRY_Auto_technology_MEAN,14,3
PREV_NAME_SELLER_INDUSTRY_Clothing_MEAN,1,3
PREV_NAME_SELLER_INDUSTRY_Connectivity_MEAN,95,3
PREV_NAME_SELLER_INDUSTRY_Construction_MEAN,34,3
PREV_NAME_SELLER_INDUSTRY_Consumer_electronics_MEAN,58,3
PREV_NAME_SELLER_INDUSTRY_Furniture_MEAN,12,3
PREV_NAME_SELLER_INDUSTRY_Industry_MEAN,11,3
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,0,3
PREV_NAME_SELLER_INDUSTRY_MLM_partners_MEAN,0,3
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0,3
PREV_NAME_SELLER_INDUSTRY_XNA_MEAN,59,3
PREV_NAME_SELLER_INDUSTRY_nan_MEAN,0,3
PREV_NAME_YIELD_GROUP_XNA_MEAN,108,3
PREV_NAME_YIELD_GROUP_high_MEAN,166,3
PREV_NAME_YIELD_GROUP_low_action_MEAN,107,3
PREV_NAME_YIELD_GROUP_low_normal_MEAN,111,3
PREV_NAME_YIELD_GROUP_middle_MEAN,104,3
PREV_NAME_YIELD_GROUP_nan_MEAN,0,3
PREV_PRODUCT_COMBINATION_Card_Street_MEAN,28,3
PREV_PRODUCT_COMBINATION_Card_X_Sell_MEAN,46,3
PREV_PRODUCT_COMBINATION_Cash_MEAN,53,3
PREV_PRODUCT_COMBINATION_Cash_Street__high_MEAN,40,3
PREV_PRODUCT_COMBINATION_Cash_Street__low_MEAN,96,3
PREV_PRODUCT_COMBINATION_Cash_Street__middle_MEAN,32,3
PREV_PRODUCT_COMBINATION_Cash_X_Sell__high_MEAN,107,3
PREV_PRODUCT_COMBINATION_Cash_X_Sell__low_MEAN,86,3
PREV_PRODUCT_COMBINATION_Cash_X_Sell__middle_MEAN,48,3
PREV_PRODUCT_COMBINATION_POS_household_with_interest_MEAN,63,3
PREV_PRODUCT_COMBINATION_POS_household_without_interest_MEAN,15,3
PREV_PRODUCT_COMBINATION_POS_industry_with_interest_MEAN,53,3
PREV_PRODUCT_COMBINATION_POS_industry_without_interest_MEAN,11,3
PREV_PRODUCT_COMBINATION_POS_mobile_with_interest_MEAN,56,3
PREV_PRODUCT_COMBINATION_POS_mobile_without_interest_MEAN,11,3
PREV_PRODUCT_COMBINATION_POS_other_with_interest_MEAN,25,3
PREV_PRODUCT_COMBINATION_POS_others_without_interest_MEAN,0,3
PREV_PRODUCT_COMBINATION_nan_MEAN,0,3
APPROVED_AMT_ANNUITY_MIN,122,3
APPROVED_AMT_ANNUITY_MAX,112,3
APPROVED_AMT_ANNUITY_MEAN,195,3
APPROVED_AMT_APPLICATION_MIN,109,3
APPROVED_AMT_APPLICATION_MAX,113,3
APPROVED_AMT_APPLICATION_MEAN,101,3
APPROVED_AMT_CREDIT_MIN,143,3
APPROVED_AMT_CREDIT_MAX,121,3
APPROVED_AMT_CREDIT_MEAN,91,3
APPROVED_APP_CREDIT_PERC_MIN,140,3
APPROVED_APP_CREDIT_PERC_MAX,132,3
APPROVED_APP_CREDIT_PERC_MEAN,152,3
APPROVED_APP_CREDIT_PERC_VAR,192,3
APPROVED_AMT_DOWN_PAYMENT_MIN,58,3
APPROVED_AMT_DOWN_PAYMENT_MAX,199,3
APPROVED_AMT_DOWN_PAYMENT_MEAN,83,3
APPROVED_AMT_GOODS_PRICE_MIN,99,3
APPROVED_AMT_GOODS_PRICE_MAX,61,3
APPROVED_AMT_GOODS_PRICE_MEAN,69,3
APPROVED_HOUR_APPR_PROCESS_START_MIN,53,3
APPROVED_HOUR_APPR_PROCESS_START_MAX,64,3
APPROVED_HOUR_APPR_PROCESS_START_MEAN,121,3
APPROVED_RATE_DOWN_PAYMENT_MIN,62,3
APPROVED_RATE_DOWN_PAYMENT_MAX,111,3
APPROVED_RATE_DOWN_PAYMENT_MEAN,79,3
APPROVED_DAYS_DECISION_MIN,108,3
APPROVED_DAYS_DECISION_MAX,247,3
APPROVED_DAYS_DECISION_MEAN,158,3
APPROVED_CNT_PAYMENT_MEAN,456,3
APPROVED_CNT_PAYMENT_SUM,253,3
REFUSED_AMT_ANNUITY_MIN,109,3
REFUSED_AMT_ANNUITY_MAX,73,3
REFUSED_AMT_ANNUITY_MEAN,80,3
REFUSED_AMT_APPLICATION_MIN,38,3
REFUSED_AMT_APPLICATION_MAX,42,3
REFUSED_AMT_APPLICATION_MEAN,47,3
REFUSED_AMT_CREDIT_MIN,105,3
REFUSED_AMT_CREDIT_MAX,64,3
REFUSED_AMT_CREDIT_MEAN,35,3
REFUSED_APP_CREDIT_PERC_MIN,64,3
REFUSED_APP_CREDIT_PERC_MAX,47,3
REFUSED_APP_CREDIT_PERC_MEAN,76,3
REFUSED_APP_CREDIT_PERC_VAR,60,3
REFUSED_AMT_DOWN_PAYMENT_MIN,11,3
REFUSED_AMT_DOWN_PAYMENT_MAX,37,3
REFUSED_AMT_DOWN_PAYMENT_MEAN,3,3
REFUSED_AMT_GOODS_PRICE_MIN,33,3
REFUSED_AMT_GOODS_PRICE_MAX,49,3
REFUSED_AMT_GOODS_PRICE_MEAN,62,3
REFUSED_HOUR_APPR_PROCESS_START_MIN,49,3
REFUSED_HOUR_APPR_PROCESS_START_MAX,53,3
REFUSED_HOUR_APPR_PROCESS_START_MEAN,77,3
REFUSED_RATE_DOWN_PAYMENT_MIN,20,3
REFUSED_RATE_DOWN_PAYMENT_MAX,28,3
REFUSED_RATE_DOWN_PAYMENT_MEAN,28,3
REFUSED_DAYS_DECISION_MIN,86,3
REFUSED_DAYS_DECISION_MAX,172,3
REFUSED_DAYS_DECISION_MEAN,82,3
REFUSED_CNT_PAYMENT_MEAN,46,3
REFUSED_CNT_PAYMENT_SUM,47,3
POS_MONTHS_BALANCE_MAX,157,3
POS_MONTHS_BALANCE_MEAN,247,3
POS_MONTHS_BALANCE_SIZE,240,3
POS_SK_DPD_MAX,45,3
POS_SK_DPD_MEAN,80,3
POS_SK_DPD_DEF_MAX,75,3
POS_SK_DPD_DEF_MEAN,150,3
POS_NAME_CONTRACT_STATUS_Active_MEAN,232,3
POS_NAME_CONTRACT_STATUS_Amortized_debt_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Approved_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Canceled_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Completed_MEAN,181,3
POS_NAME_CONTRACT_STATUS_Demand_MEAN,0,3
POS_NAME_CONTRACT_STATUS_Returned_to_the_store_MEAN,39,3
POS_NAME_CONTRACT_STATUS_Signed_MEAN,45,3
POS_NAME_CONTRACT_STATUS_XNA_MEAN,0,3
POS_NAME_CONTRACT_STATUS_nan_MEAN,0,3
POS_COUNT,10,3
INSTAL_NUM_INSTALMENT_VERSION_NUNIQUE,87,3
INSTAL_DPD_MAX,81,3
INSTAL_DPD_MEAN,439,3
INSTAL_DPD_SUM,85,3
INSTAL_DBD_MAX,256,3
INSTAL_DBD_MEAN,238,3
INSTAL_DBD_SUM,331,3
INSTAL_PAYMENT_PERC_MAX,29,3
INSTAL_PAYMENT_PERC_MEAN,199,3
INSTAL_PAYMENT_PERC_SUM,149,3
INSTAL_PAYMENT_PERC_VAR,125,3
INSTAL_PAYMENT_DIFF_MAX,167,3
INSTAL_PAYMENT_DIFF_MEAN,203,3
INSTAL_PAYMENT_DIFF_SUM,173,3
INSTAL_PAYMENT_DIFF_VAR,94,3
INSTAL_AMT_INSTALMENT_MAX,185,3
INSTAL_AMT_INSTALMENT_MEAN,132,3
INSTAL_AMT_INSTALMENT_SUM,131,3
INSTAL_AMT_PAYMENT_MIN,282,3
INSTAL_AMT_PAYMENT_MAX,145,3
INSTAL_AMT_PAYMENT_MEAN,231,3
INSTAL_AMT_PAYMENT_SUM,347,3
INSTAL_DAYS_ENTRY_PAYMENT_MAX,404,3
INSTAL_DAYS_ENTRY_PAYMENT_MEAN,201,3
INSTAL_DAYS_ENTRY_PAYMENT_SUM,243,3
INSTAL_COUNT,99,3
CC_MONTHS_BALANCE_MIN,7,3
CC_MONTHS_BALANCE_MAX,3,3
CC_MONTHS_BALANCE_MEAN,10,3
CC_MONTHS_BALANCE_SUM,19,3
CC_MONTHS_BALANCE_VAR,10,3
CC_AMT_BALANCE_MIN,27,3
CC_AMT_BALANCE_MAX,21,3
CC_AMT_BALANCE_MEAN,39,3
CC_AMT_BALANCE_SUM,9,3
CC_AMT_BALANCE_VAR,37,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MIN,30,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MAX,12,3
CC_AMT_CREDIT_LIMIT_ACTUAL_MEAN,143,3
CC_AMT_CREDIT_LIMIT_ACTUAL_SUM,54,3
CC_AMT_CREDIT_LIMIT_ACTUAL_VAR,69,3
CC_AMT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_ATM_CURRENT_MAX,44,3
CC_AMT_DRAWINGS_ATM_CURRENT_MEAN,73,3
CC_AMT_DRAWINGS_ATM_CURRENT_SUM,48,3
CC_AMT_DRAWINGS_ATM_CURRENT_VAR,43,3
CC_AMT_DRAWINGS_CURRENT_MIN,19,3
CC_AMT_DRAWINGS_CURRENT_MAX,23,3
CC_AMT_DRAWINGS_CURRENT_MEAN,26,3
CC_AMT_DRAWINGS_CURRENT_SUM,47,3
CC_AMT_DRAWINGS_CURRENT_VAR,32,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MAX,9,3
CC_AMT_DRAWINGS_OTHER_CURRENT_MEAN,2,3
CC_AMT_DRAWINGS_OTHER_CURRENT_SUM,6,3
CC_AMT_DRAWINGS_OTHER_CURRENT_VAR,7,3
CC_AMT_DRAWINGS_POS_CURRENT_MIN,14,3
CC_AMT_DRAWINGS_POS_CURRENT_MAX,31,3
CC_AMT_DRAWINGS_POS_CURRENT_MEAN,13,3
CC_AMT_DRAWINGS_POS_CURRENT_SUM,52,3
CC_AMT_DRAWINGS_POS_CURRENT_VAR,30,3
CC_AMT_INST_MIN_REGULARITY_MIN,8,3
CC_AMT_INST_MIN_REGULARITY_MAX,12,3
CC_AMT_INST_MIN_REGULARITY_MEAN,32,3
CC_AMT_INST_MIN_REGULARITY_SUM,32,3
CC_AMT_INST_MIN_REGULARITY_VAR,64,3
CC_AMT_PAYMENT_CURRENT_MIN,53,3
CC_AMT_PAYMENT_CURRENT_MAX,48,3
CC_AMT_PAYMENT_CURRENT_MEAN,110,3
CC_AMT_PAYMENT_CURRENT_SUM,50,3
CC_AMT_PAYMENT_CURRENT_VAR,76,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MIN,14,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MAX,22,3
CC_AMT_PAYMENT_TOTAL_CURRENT_MEAN,100,3
CC_AMT_PAYMENT_TOTAL_CURRENT_SUM,24,3
CC_AMT_PAYMENT_TOTAL_CURRENT_VAR,29,3
CC_AMT_RECEIVABLE_PRINCIPAL_MIN,13,3
CC_AMT_RECEIVABLE_PRINCIPAL_MAX,26,3
CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,43,3
CC_AMT_RECEIVABLE_PRINCIPAL_SUM,8,3
CC_AMT_RECEIVABLE_PRINCIPAL_VAR,16,3
CC_AMT_RECIVABLE_MIN,23,3
CC_AMT_RECIVABLE_MAX,23,3
CC_AMT_RECIVABLE_MEAN,40,3
CC_AMT_RECIVABLE_SUM,10,3
CC_AMT_RECIVABLE_VAR,25,3
CC_AMT_TOTAL_RECEIVABLE_MIN,9,3
CC_AMT_TOTAL_RECEIVABLE_MAX,22,3
CC_AMT_TOTAL_RECEIVABLE_MEAN,8,3
CC_AMT_TOTAL_RECEIVABLE_SUM,4,3
CC_AMT_TOTAL_RECEIVABLE_VAR,7,3
CC_CNT_DRAWINGS_ATM_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_ATM_CURRENT_MAX,10,3
CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,180,3
CC_CNT_DRAWINGS_ATM_CURRENT_SUM,41,3
CC_CNT_DRAWINGS_ATM_CURRENT_VAR,89,3
CC_CNT_DRAWINGS_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_CURRENT_MAX,47,3
CC_CNT_DRAWINGS_CURRENT_MEAN,107,3
CC_CNT_DRAWINGS_CURRENT_SUM,24,3
CC_CNT_DRAWINGS_CURRENT_VAR,128,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MIN,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MAX,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_MEAN,12,3
CC_CNT_DRAWINGS_OTHER_CURRENT_SUM,0,3
CC_CNT_DRAWINGS_OTHER_CURRENT_VAR,1,3
CC_CNT_DRAWINGS_POS_CURRENT_MIN,12,3
CC_CNT_DRAWINGS_POS_CURRENT_MAX,29,3
CC_CNT_DRAWINGS_POS_CURRENT_MEAN,50,3
CC_CNT_DRAWINGS_POS_CURRENT_SUM,28,3
CC_CNT_DRAWINGS_POS_CURRENT_VAR,35,3
CC_CNT_INSTALMENT_MATURE_CUM_MIN,1,3
CC_CNT_INSTALMENT_MATURE_CUM_MAX,2,3
CC_CNT_INSTALMENT_MATURE_CUM_MEAN,24,3
CC_CNT_INSTALMENT_MATURE_CUM_SUM,18,3
CC_CNT_INSTALMENT_MATURE_CUM_VAR,22,3
CC_SK_DPD_MIN,0,3
CC_SK_DPD_MAX,1,3
CC_SK_DPD_MEAN,5,3
CC_SK_DPD_SUM,21,3
CC_SK_DPD_VAR,14,3
CC_SK_DPD_DEF_MIN,0,3
CC_SK_DPD_DEF_MAX,0,3
CC_SK_DPD_DEF_MEAN,40,3
CC_SK_DPD_DEF_SUM,1,3
CC_SK_DPD_DEF_VAR,8,3
CC_NAME_CONTRACT_STATUS_Active_MIN,0,3
CC_NAME_CONTRACT_STATUS_Active_MAX,0,3
CC_NAME_CONTRACT_STATUS_Active_MEAN,6,3
CC_NAME_CONTRACT_STATUS_Active_SUM,23,3
CC_NAME_CONTRACT_STATUS_Active_VAR,14,3
CC_NAME_CONTRACT_STATUS_Approved_MIN,0,3
CC_NAME_CONTRACT_STATUS_Approved_MAX,0,3
CC_NAME_CONTRACT_STATUS_Approved_MEAN,0,3
CC_NAME_CONTRACT_STATUS_Approved_SUM,0,3
CC_NAME_CONTRACT_STATUS_Approved_VAR,0,3
CC_NAME_CONTRACT_STATUS_Completed_MIN,0,3
CC_NAME_CONTRACT_STATUS_Completed_MAX,0,3
